PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,USG_PCT,PPM,IMPACT_SCORE,TEAM_NAME,PACE,PTS_PER100,REB_PER100,AST_PER100,LOGS_MEAN,LOGS_STD,LOGS_SAMPLE_SIZE,CV,MODEL_ASSIGNMENT
1642802,Lucy Olsen,1611661322,WAS,41,507.79833333333335,165,48,49,0.157,0.3249321416966709,41.134,Washington Mystics,94.76,174.12410299704516,50.65428450823132,51.70958210215281,2.4285714285714284,1.9023794624226837,7,0.7833327198211051,Negative Binomial
1630143,Luisa Geiselsoder,1611661321,DAL,28,627.8933333333333,192,133,44,0.144,0.30578442198250233,53.135999999999996,Dallas Wings,96.34,199.29416649366826,138.05272991488476,45.67157982146564,5.142857142857143,2.410295378065479,7,0.4686685457349542,Negative Binomial
1642307,Mackenzie Holmes,1611661328,SEA,10,58.33166666666666,10,9,2,0.056,0.1714334695277008,1.176,Seattle Storm,95.28,10.495382031905962,9.445843828715365,2.0990764063811924,0.5714285714285714,1.1338934190276817,7,1.984313483298443,Negative Binomial
1641652,Maddy Siegrist,1611661321,DAL,26,701.9333333333333,330,111,21,0.184,0.4701301168202109,85.008,Dallas Wings,96.34,342.53684866099235,115.21694000415197,21.797799460244967,5.714285714285714,4.15187851918806,7,0.7265787408579104,Negative Binomial
1642818,Maddy Westbeld,1611661329,CHI,26,354.2933333333333,107,62,23,0.165,0.3020096342014151,31.68,Chicago Sky,93.75,114.13333333333333,66.13333333333333,24.53333333333333,1.5,2.1213203435596424,2,1.414213562373095,Negative Binomial
1642815,Makayla Timpson,1611661325,IND,31,218.72666666666663,82,57,1,0.155,0.37489713188454393,21.7,Indiana Fever,95.71,85.67547800647792,59.55490544352733,1.0448229025180233,2.5714285714285716,2.1491969707422394,7,0.8357988219553153,Negative Binomial
1629497,Marina Mabrey,1611661323,CON,35,1103.13,504,146,141,0.248,0.4568817818389491,196.168,Connecticut Sun,94.57,532.938564026647,154.3829967220049,149.0959077931691,26.571428571428573,14.489733639801008,7,0.545312556336597,Negative Binomial
1629546,Marine Johannes,1611661313,NYL,44,803.2216666666667,281,84,70,0.17,0.3498411604932636,73.95,New York Liberty,95.75,293.47258485639685,87.72845953002611,73.10704960835508,4.571428571428571,3.154739442867026,7,0.6900992531271619,Negative Binomial
1630471,Maya Caldwell,1611661330,ATL,41,760.4,221,127,74,0.14,0.2906365071015255,59.080000000000005,Atlanta Dream,93.08,237.43016759776538,136.4417705199828,79.50150408250967,3.7142857142857144,2.2886885410853175,7,0.616185376446047,Negative Binomial
1629484,Megan Gustafson,1611661319,LVA,20,225.6083333333333,60,36,5,0.131,0.26594762309311865,13.231,Las Vegas Aces,94.92,63.21112515802781,37.92667509481669,5.267593763168985,13.285714285714286,4.535573676110727,7,0.34138726594381813,Negative Binomial
1630446,Michaela Onyenwere,1611661329,CHI,42,710.695,245,69,48,0.176,0.34473297265352926,63.711999999999996,Chicago Sky,93.75,261.3333333333333,73.6,51.2,8.285714285714286,10.045136231269435,7,1.2123440279118283,Negative Binomial
1642777,Monique Akoa Makani,1611661317,PHX,41,880.645,315,91,111,0.167,0.3576923732037314,86.339,Phoenix Mercury,95.81,328.77570191003025,94.9796472184532,115.85429495877257,9.142857142857142,5.520524474738834,7,0.60380736442456,Negative Binomial
1628881,Monique Billings,1611661331,GSV,26,474.3233333333333,190,116,14,0.179,0.400570637469518,57.28,Golden State Valkyries,91.55,207.53686510103768,126.70671764063354,15.29219006007646,8.714285714285714,4.0708019567928595,7,0.4671412081565577,Negative Binomial
1628899,Myisha Hines-Allen,1611661321,DAL,40,882.15,302,240,116,0.179,0.34234540611007197,117.782,Dallas Wings,96.34,313.4731160473323,249.1177081170853,120.40689225659122,4.857142857142857,4.947341758580104,7,1.0185703620606097,Negative Binomial
1631019,NaLyssa Smith,1611661319,LVA,45,956.125,342,231,33,0.168,0.35769381618512225,101.808,Las Vegas Aces,94.92,360.30341340075853,243.36283185840708,34.7661188369153,12.857142857142858,9.15475416434127,7,0.712036435004321,Negative Binomial
204333,Natasha Cloud,1611661313,NYL,41,1190.6866666666667,414,151,211,0.171,0.347698526900444,132.696,New York Liberty,95.75,432.3759791122716,157.7023498694517,220.36553524804177,8.142857142857142,4.450789122113495,7,0.5465881378034116,Negative Binomial
203827,Natasha Howard,1611661325,IND,44,1060.3366666666666,500,290,66,0.208,0.47154834470812734,178.048,Indiana Fever,95.71,522.4114512590116,302.9986417302267,68.95831156618954,16.0,5.597618541248888,7,0.3498511588280555,Negative Binomial
1630442,Natasha Mack,1611661317,PHX,34,622.7083333333334,159,197,30,0.108,0.25533623285379725,41.688,Phoenix Mercury,95.81,165.95344953553908,205.6152802421459,31.311971610479073,8.285714285714286,5.122313465427046,7,0.6182102458274021,Negative Binomial
1629567,Natisha Hiedeman,1611661324,MIN,44,832.52,399,82,123,0.201,0.47926776533897086,121.40400000000001,Minnesota Lynx,94.06,424.19732085902615,87.1783967680204,130.76759515203062,16.428571428571427,3.909694909544003,7,0.2379814292765915,Poisson
1631044,Naz Hillmon,1611661330,ATL,44,1121.61,380,271,105,0.148,0.33879869116716155,111.88799999999999,Atlanta Dream,93.08,408.2509669101848,291.1474000859476,112.80618822518265,7.714285714285714,7.20449595077698,7,0.9339161417673864,Negative Binomial
1628269,Nia Coffey,1611661330,ATL,44,454.97333333333336,170,114,46,0.19,0.3736482724262228,62.7,Atlanta Dream,93.08,182.6385904598195,122.47529007305545,49.41985388912764,8.142857142857142,6.491753010001008,7,0.7972328257895975,Negative Binomial
203014,Nneka Ogwumike,1611661328,SEA,44,1358.555,803,309,99,0.245,0.5910691874822881,296.695,Seattle Storm,95.28,842.7791771620488,324.3073047858942,103.90428211586902,15.714285714285714,5.468524655221178,7,0.34799702351407497,Negative Binomial
1631055,Nyara Sabally,1611661313,NYL,17,304.68833333333333,92,77,13,0.147,0.3019478921083293,26.753999999999998,New York Liberty,95.75,96.08355091383812,80.4177545691906,13.577023498694519,11.857142857142858,3.7606990231680526,7,0.3171673874961008,Negative Binomial
